"No.","Time","Source","Destination","Protocol","Length","Info"
"6787","1799.416878","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=3857, FN=0, Flags=.p....F."
"6788","1799.417016","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=3858, FN=0, Flags=.p....F."
"6789","1799.418502","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=3859, FN=0, Flags=.p....F."
"6790","1799.418645","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=3860, FN=0, Flags=.p....F."
"6791","1799.418780","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=3861, FN=0, Flags=.p....F."
"6792","1799.420484","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=3862, FN=0, Flags=.p....F."
"6793","1799.425410","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=3863, FN=0, Flags=.p....F."
"6794","1799.427752","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=3864, FN=0, Flags=.p....F."
"6795","1799.427905","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=3865, FN=0, Flags=.p....F."
"6796","1799.497608","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=3867, FN=0, Flags=.p....F."
"6797","1799.497753","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=3868, FN=0, Flags=.p....F."
"6798","1799.497904","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=3869, FN=0, Flags=.p....F."
"6799","1799.904929","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=3874, FN=0, Flags=.p....F."
"6800","1799.905439","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=3875, FN=0, Flags=.p....F."
"6801","1799.997063","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=3877, FN=0, Flags=.p....F."
"6802","1799.999085","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=3878, FN=0, Flags=.p....F."
"6803","1800.000940","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=3879, FN=0, Flags=.p....F."
"6804","1800.030376","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=3880, FN=0, Flags=.p....F."
"6805","1800.032786","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=3881, FN=0, Flags=.p....F."
"6806","1800.035232","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=3882, FN=0, Flags=.p....F."
"6807","1800.036766","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=3883, FN=0, Flags=.p....F."
"6808","1800.038058","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=3884, FN=0, Flags=.p....F."
"6809","1800.039843","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=3885, FN=0, Flags=.p....F."
"6810","1800.041759","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=3886, FN=0, Flags=.p....F."
"6811","1800.043556","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=3887, FN=0, Flags=.p....F."
"6812","1800.045819","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=3888, FN=0, Flags=.p....F."
"6813","1800.047351","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=3889, FN=0, Flags=.p....F."
"6814","1800.047493","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=3890, FN=0, Flags=.p....F."
"6815","1800.220936","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=3893, FN=0, Flags=.p....F."
"6816","1800.223765","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=3894, FN=0, Flags=.p....F."
"6817","1800.263027","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=3895, FN=0, Flags=.p....F."
"6818","1800.263198","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=3896, FN=0, Flags=.p....F."
"6819","1800.263974","Swanncom_af:5b:e4","Broadcast","802.11","94","Data, SN=3897, FN=0, Flags=.p....F."
"6820","1804.532702","Cisco_23:ae:4f (00:6b:f1:23:ae:4f) (TA)","IntelCor_24:f4:a0 (60:f2:62:24:f4:a0) (RA)","802.11","19","VHT/HE NDP Announcement, Flags=........"
"6821","1804.567024","Cisco_23:ae:4f (00:6b:f1:23:ae:4f) (TA)","74:04:f1:5a:c0:53 (74:04:f1:5a:c0:53) (RA)","802.11","19","VHT/HE NDP Announcement, Flags=........"
"6822","1806.366267","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=162, FN=0, Flags=.p....F."
"6823","1806.368908","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=163, FN=0, Flags=.p....F."
"6824","1806.371742","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=164, FN=0, Flags=.p....F."
"6825","1806.373454","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=165, FN=0, Flags=.p....F."
"6826","1806.397288","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=166, FN=0, Flags=.p....F."
"6827","1806.399547","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=167, FN=0, Flags=.p....F."
"6828","1806.538731","Swanncom_af:5b:e4","Broadcast","802.11","94","Data, SN=170, FN=0, Flags=.p....F."
"6829","1806.559931","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=172, FN=0, Flags=.p....F."
"6830","1806.560076","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=173, FN=0, Flags=.p....F."
"6831","1806.562602","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=174, FN=0, Flags=.p....F."
"6832","1806.564729","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=175, FN=0, Flags=.p....F."
"6833","1806.566645","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=176, FN=0, Flags=.p....F."
"6834","1806.570291","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=178, FN=0, Flags=.p....F."
"6835","1806.570455","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=179, FN=0, Flags=.p....F."
"6836","1806.572018","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=180, FN=0, Flags=.p....F."
"6837","1806.574075","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=181, FN=0, Flags=.p....F."
"6838","1806.583964","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=182, FN=0, Flags=.p....F."
"6839","1806.588934","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=183, FN=0, Flags=.p....F."
"6840","1806.589077","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=184, FN=0, Flags=.p....F."
"6841","1806.589216","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=185, FN=0, Flags=.p....F."
"6842","1806.589986","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=186, FN=0, Flags=.p....F."
"6843","1806.590134","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=187, FN=0, Flags=.p....F."
"6844","1806.590274","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=188, FN=0, Flags=.p....F."
"6845","1806.590423","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=189, FN=0, Flags=.p....F."
"6846","1806.590562","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=190, FN=0, Flags=.p....F."
"6847","1806.590699","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=191, FN=0, Flags=.p....F."
"6848","1806.590838","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=192, FN=0, Flags=.p....F."
"6849","1806.590979","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=193, FN=0, Flags=.p....F."
"6850","1806.591114","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=194, FN=0, Flags=.p....F."
"6851","1806.591285","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=195, FN=0, Flags=.p....F."
"6852","1806.593785","Ubiquiti_76:b3:d5","Spanning-tree-(for-bridges)_00","802.11","145","Data, SN=196, FN=0, Flags=.p....F."
"6853","1806.621049","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=197, FN=0, Flags=.p....F."
"6854","1806.625829","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=199, FN=0, Flags=.p....F."
"6855","1806.653474","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=200, FN=0, Flags=.p....F."
"6856","1806.655479","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=201, FN=0, Flags=.p....F."
"6857","1807.037298","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=206, FN=0, Flags=.p....F."
"6858","1807.069491","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=207, FN=0, Flags=.p....F."
"6859","1807.071259","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=208, FN=0, Flags=.p....F."
"6860","1807.072930","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=209, FN=0, Flags=.p....F."
"6861","1807.169632","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=211, FN=0, Flags=.p....F."
"6862","1807.176928","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=212, FN=0, Flags=.p....F."
"6863","1807.197714","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=213, FN=0, Flags=.p....F."
"6864","1807.201961","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=214, FN=0, Flags=.p....F."
"6865","1807.204356","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=215, FN=0, Flags=.p....F."
"6866","1807.204526","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=216, FN=0, Flags=.p....F."
"6867","1807.208838","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=217, FN=0, Flags=.p....F."
"6868","1807.210292","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=218, FN=0, Flags=.p....F."
"6869","1807.210462","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=219, FN=0, Flags=.p....F."
"6870","1807.214781","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=220, FN=0, Flags=.p....F."
"6871","1807.216753","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=221, FN=0, Flags=.p....F."
"6872","1817.141301","Cisco_66:0f:40 (00:a2:ee:66:0f:40) (TA)","a0:59:50:1a:a7:1b (a0:59:50:1a:a7:1b) (RA)","802.11","19","VHT/HE NDP Announcement, Flags=........"
"6873","1818.511660","Cisco_66:0f:40 (00:a2:ee:66:0f:40) (TA)","a0:59:50:1a:a7:1b (a0:59:50:1a:a7:1b) (RA)","802.11","19","VHT/HE NDP Announcement, Flags=........"
"6874","1823.787029","Cisco_66:0f:4f (00:a2:ee:66:0f:4f) (TA)","IntelCor_4f:5d:99 (04:ed:33:4f:5d:99) (RA)","802.11","19","VHT/HE NDP Announcement, Flags=........"
"6875","1823.942190","Cisco_66:0f:4e (00:a2:ee:66:0f:4e) (TA)","4c:d5:77:2c:09:35 (4c:d5:77:2c:09:35) (RA)","802.11","19","VHT/HE NDP Announcement, Flags=........"
"6876","1824.123896","Cisco_66:0f:4f (00:a2:ee:66:0f:4f) (TA)","04:cf:4b:b9:15:68 (04:cf:4b:b9:15:68) (RA)","802.11","19","VHT/HE NDP Announcement, Flags=........"
"6877","1824.471338","Cisco_66:0f:4f (00:a2:ee:66:0f:4f) (TA)","IntelCor_4f:5d:99 (04:ed:33:4f:5d:99) (RA)","802.11","19","VHT/HE NDP Announcement, Flags=........"
"6878","1824.621837","Cisco_66:0f:4e (00:a2:ee:66:0f:4e) (TA)","4c:d5:77:2c:09:35 (4c:d5:77:2c:09:35) (RA)","802.11","19","VHT/HE NDP Announcement, Flags=........"
"6879","1824.812074","Cisco_66:0f:4f (00:a2:ee:66:0f:4f) (TA)","04:cf:4b:b9:15:68 (04:cf:4b:b9:15:68) (RA)","802.11","19","VHT/HE NDP Announcement, Flags=........"
"6880","1825.161449","Cisco_66:0f:4f (00:a2:ee:66:0f:4f) (TA)","IntelCor_4f:5d:99 (04:ed:33:4f:5d:99) (RA)","802.11","19","VHT/HE NDP Announcement, Flags=........"
"6881","1825.301877","Cisco_66:0f:4e (00:a2:ee:66:0f:4e) (TA)","4c:d5:77:2c:09:35 (4c:d5:77:2c:09:35) (RA)","802.11","19","VHT/HE NDP Announcement, Flags=........"
"6882","1825.696704","Cisco_10:a5:4f (00:6b:f1:10:a5:4f) (TA)","74:04:f1:ec:ee:a6 (74:04:f1:ec:ee:a6) (RA)","802.11","19","VHT/HE NDP Announcement, Flags=........"
"6883","1826.694462","Cisco_4b:74:8f (00:a2:ee:4b:74:8f) (TA)","IntelCor_ab:9f:0f (90:78:41:ab:9f:0f) (RA)","802.11","19","VHT/HE NDP Announcement, Flags=........"
"6884","1826.728587","Cisco_4b:74:8f (00:a2:ee:4b:74:8f) (TA)","IntelCor_5f:9d:c1 (e4:b3:18:5f:9d:c1) (RA)","802.11","19","VHT/HE NDP Announcement, Flags=........"
"6885","1826.748999","Cisco_4b:74:8f (00:a2:ee:4b:74:8f) (TA)","IntelCor_ab:b1:43 (90:78:41:ab:b1:43) (RA)","802.11","19","VHT/HE NDP Announcement, Flags=........"
"6886","1826.751503","Cisco_4b:74:8f (00:a2:ee:4b:74:8f) (TA)","IntelCor_20:76:78 (60:f2:62:20:76:78) (RA)","802.11","19","VHT/HE NDP Announcement, Flags=........"
"6887","1826.778831","Cisco_4b:74:8f (00:a2:ee:4b:74:8f) (TA)","IntelCor_1a:44:8d (60:f2:62:1a:44:8d) (RA)","802.11","19","VHT/HE NDP Announcement, Flags=........"
"6888","1828.573285","Cisco_23:ae:4f (00:6b:f1:23:ae:4f) (TA)","IntelCor_24:f4:a0 (60:f2:62:24:f4:a0) (RA)","802.11","19","VHT/HE NDP Announcement, Flags=........"
"6889","1829.228233","34:98:b5:69:4d:55 (34:98:b5:69:4d:55) (TA)","90:48:6c:41:18:1a (90:48:6c:41:18:1a) (RA)","802.11","20","802.11 Block Ack Req, Flags=........"
"6890","1831.965890","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1596, FN=0, Flags=.p....F."
"6891","1831.967721","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1597, FN=0, Flags=.p....F."
"6892","1831.969736","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1598, FN=0, Flags=.p....F."
"6893","1831.972233","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1599, FN=0, Flags=.p....F."
"6894","1831.977060","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1600, FN=0, Flags=.p....F."
"6895","1831.981170","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1601, FN=0, Flags=.p....F."
"6896","1831.985004","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1602, FN=0, Flags=.p....F."
"6897","1832.157624","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1605, FN=0, Flags=.p....F."
"6898","1832.159770","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1606, FN=0, Flags=.p....F."
"6899","1832.162356","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1607, FN=0, Flags=.p....F."
"6900","1832.164690","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1608, FN=0, Flags=.p....F."
"6901","1832.166378","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1609, FN=0, Flags=.p....F."
"6902","1832.168391","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1610, FN=0, Flags=.p....F."
"6903","1832.168533","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1611, FN=0, Flags=.p....F."
"6904","1832.172887","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1612, FN=0, Flags=.p....F."
"6905","1832.176998","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1613, FN=0, Flags=.p....F."
"6906","1832.180485","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1614, FN=0, Flags=.p....F."
"6907","1832.184172","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1615, FN=0, Flags=.p....F."
"6908","1832.184294","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1616, FN=0, Flags=.p....F."
"6909","1832.184411","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1617, FN=0, Flags=.p....F."
"6910","1832.184528","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1618, FN=0, Flags=.p....F."
"6911","1832.184645","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1619, FN=0, Flags=.p....F."
"6912","1832.184762","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1620, FN=0, Flags=.p....F."
"6913","1832.184880","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1621, FN=0, Flags=.p....F."
"6914","1832.184996","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1622, FN=0, Flags=.p....F."
"6915","1832.185113","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1623, FN=0, Flags=.p....F."
"6916","1832.185230","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1624, FN=0, Flags=.p....F."
"6917","1832.185347","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1625, FN=0, Flags=.p....F."
"6918","1832.185464","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1626, FN=0, Flags=.p....F."
"6919","1832.185581","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1627, FN=0, Flags=.p....F."
"6920","1832.189364","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1628, FN=0, Flags=.p....F."
"6921","1832.192010","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1629, FN=0, Flags=.p....F."
"6922","1832.284905","34:98:b5:69:4d:53","IntelCor_5b:d7:7c","802.11","484","Probe Response, SN=1631, FN=0, Flags=........, BI=100, SSID=Zer0Trust"
"6923","1832.300741","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1632, FN=0, Flags=.p....F."
"6924","1832.300933","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1633, FN=0, Flags=.p....F."
"6925","1832.301055","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1634, FN=0, Flags=.p....F."
"6926","1832.570950","Ubiquiti_76:b3:d5","Spanning-tree-(for-bridges)_00","802.11","145","Data, SN=1638, FN=0, Flags=.p....F."
"6927","1832.637403","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1640, FN=0, Flags=.p....F."
"6928","1832.669346","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1641, FN=0, Flags=.p....F."
"6929","1832.673004","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1642, FN=0, Flags=.p....F."
"6930","1832.701521","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1643, FN=0, Flags=.p....F."
"6931","1832.704664","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1644, FN=0, Flags=.p....F."
"6932","1832.707728","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1645, FN=0, Flags=.p....F."
"6933","1832.711399","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1646, FN=0, Flags=.p....F."
"6934","1832.733832","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1647, FN=0, Flags=.p....F."
"6935","1832.740178","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1649, FN=0, Flags=.p....F."
"6936","1832.740322","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1650, FN=0, Flags=.p....F."
"6937","1832.742938","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1651, FN=0, Flags=.p....F."
"6938","1832.765907","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1652, FN=0, Flags=.p....F."
"6939","1832.769925","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1653, FN=0, Flags=.p....F."
"6940","1832.800948","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1654, FN=0, Flags=.p....F."
"6941","1832.990572","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1657, FN=0, Flags=.p....F."
"6942","1832.994168","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1658, FN=0, Flags=.p....F."
"6943","1832.994317","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1659, FN=0, Flags=.p....F."
"6944","1832.994463","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1660, FN=0, Flags=.p....F."
"6945","1833.000968","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1661, FN=0, Flags=.p....F."
"6946","1833.004557","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1662, FN=0, Flags=.p....F."
"6947","1833.008714","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1663, FN=0, Flags=.p....F."
"6948","1833.182951","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1667, FN=0, Flags=.p....F."
"6949","1833.185649","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1668, FN=0, Flags=.p....F."
"6950","1833.188713","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1669, FN=0, Flags=.p....F."
"6951","1833.191932","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1670, FN=0, Flags=.p....F."
"6952","1833.196551","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1671, FN=0, Flags=.p....F."
"6953","1833.199355","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1672, FN=0, Flags=.p....F."
"6954","1833.202032","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1673, FN=0, Flags=.p....F."
"6955","1833.204799","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1674, FN=0, Flags=.p....F."
"6956","1833.207675","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1675, FN=0, Flags=.p....F."
"6957","1833.207822","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1676, FN=0, Flags=.p....F."
"6958","1833.210968","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1677, FN=0, Flags=.p....F."
"6959","1833.211117","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1678, FN=0, Flags=.p....F."
"6960","1833.211261","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1679, FN=0, Flags=.p....F."
"6961","1833.211451","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1680, FN=0, Flags=.p....F."
"6962","1833.211597","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1681, FN=0, Flags=.p....F."
"6963","1833.257712","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1682, FN=0, Flags=.p....F."
"6964","1833.257845","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1683, FN=0, Flags=.p....F."
"6965","1833.258042","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1684, FN=0, Flags=.p....F."
"6966","1833.258143","34:98:b5:69:4d:53","IntelCor_fe:31:b1","802.11","484","Probe Response, SN=1685, FN=0, Flags=........, BI=100, SSID=Zer0Trust"
"6967","1833.258265","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1686, FN=0, Flags=.p....F."
"6968","1833.258386","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1687, FN=0, Flags=.p....F."
"6969","1833.258507","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1688, FN=0, Flags=.p....F."
"6970","1833.258629","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1689, FN=0, Flags=.p....F."
"6971","1833.258751","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1690, FN=0, Flags=.p....F."
"6972","1833.258873","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1691, FN=0, Flags=.p....F."
"6973","1833.259006","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1692, FN=0, Flags=.p....F."
"6974","1833.309025","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1694, FN=0, Flags=.p....F."
"6975","1833.312932","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1696, FN=0, Flags=.p....F."
"6976","1833.369466","34:98:b5:69:4d:53","Raspberr_39:9b:a4","802.11","484","Probe Response, SN=1698, FN=0, Flags=........, BI=100, SSID=Zer0Trust"
"6977","1833.395029","34:98:b5:69:4d:53","Raspberr_39:9b:a4","802.11","484","Probe Response, SN=1699, FN=0, Flags=........, BI=100, SSID=Zer0Trust"
"6978","1833.431865","34:98:b5:69:4d:53","Raspberr_39:9b:a4","802.11","484","Probe Response, SN=1700, FN=0, Flags=........, BI=100, SSID=Zer0Trust"
"6979","1833.441165","34:98:b5:69:4d:53","Raspberr_39:9b:a4","802.11","484","Probe Response, SN=1700, FN=0, Flags=....R..., BI=100, SSID=Zer0Trust"
"6980","1833.446582","34:98:b5:69:4d:53","Raspberr_39:9b:a4","802.11","484","Probe Response, SN=1700, FN=0, Flags=....R..., BI=100, SSID=Zer0Trust"
"6981","1833.617618","Swanncom_af:5b:e4","Broadcast","802.11","94","Data, SN=1703, FN=0, Flags=.p....F."
"6982","1833.664899","Tp-LinkT_00:f6:ff","Broadcast","802.11","94","Data, SN=1705, FN=0, Flags=.p....F."
"6983","1840.422813","34:98:b5:69:4d:55 (34:98:b5:69:4d:55) (TA)","46:89:46:89:1f:03 (46:89:46:89:1f:03) (RA)","802.11","19","VHT/HE NDP Announcement, Flags=........"
"6984","1841.163382","Cisco_66:0f:40 (00:a2:ee:66:0f:40) (TA)","a0:59:50:1a:a7:1b (a0:59:50:1a:a7:1b) (RA)","802.11","19","VHT/HE NDP Announcement, Flags=........"
"6985","1842.488370","Cisco_66:0f:4e (00:a2:ee:66:0f:4e) (TA)","4c:d5:77:2c:09:35 (4c:d5:77:2c:09:35) (RA)","802.11","19","VHT/HE NDP Announcement, Flags=........"
"6986","1842.683456","Cisco_66:0f:4f (00:a2:ee:66:0f:4f) (TA)","04:cf:4b:b9:15:68 (04:cf:4b:b9:15:68) (RA)","802.11","19","VHT/HE NDP Announcement, Flags=........"
"6987","1843.027246","Cisco_66:0f:4f (00:a2:ee:66:0f:4f) (TA)","IntelCor_4f:5d:99 (04:ed:33:4f:5d:99) (RA)","802.11","19","VHT/HE NDP Announcement, Flags=........"
"6988","1843.901073","Cisco_4b:74:8f (00:a2:ee:4b:74:8f) (TA)","IntelCor_5f:9d:c1 (e4:b3:18:5f:9d:c1) (RA)","802.11","19","VHT/HE NDP Announcement, Flags=........"
